city,rooms,total_price,link,condition,heating,township,place,street 
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/avenija-garden/616d4fcb8a446d236e361698,namešteno,na gas,Gradske lokacije,Bulevar Evrope,Avenija Garden
Novi Sad,1.0,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/salajka/62459b625801ad1229755db5,namešteno,na gas,Gradske lokacije,Gradske lokacije,Salajka
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dalmatinska/6245993cb484415dad522779,namešteno,centralno,Gradske lokacije,Telep,Dalmatinska
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/aranj-janosa/6245971ea7086122f218d6f3,namešteno,centralno,Gradske lokacije,Bulevar Evrope,Aranj Janoša
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/avenija-garden/616d4fcb8a446d236e361698,namešteno,na gas,Gradske lokacije,Bulevar Evrope,Avenija Garden
Novi Sad,1.0,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/salajka/62459b625801ad1229755db5,namešteno,na gas,Gradske lokacije,Gradske lokacije,Salajka
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dalmatinska/6245993cb484415dad522779,namešteno,centralno,Gradske lokacije,Telep,Dalmatinska
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/aranj-janosa/6245971ea7086122f218d6f3,namešteno,centralno,Gradske lokacije,Bulevar Evrope,Aranj Janoša
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/avenija-garden/616d4fcb8a446d236e361698,namešteno,na gas,Gradske lokacije,Bulevar Evrope,Avenija Garden
Novi Sad,1.0,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/salajka/62459b625801ad1229755db5,namešteno,na gas,Gradske lokacije,Gradske lokacije,Salajka
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dalmatinska/6245993cb484415dad522779,namešteno,centralno,Gradske lokacije,Telep,Dalmatinska
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/aranj-janosa/6245971ea7086122f218d6f3,namešteno,centralno,Gradske lokacije,Bulevar Evrope,Aranj Janoša
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Novi Sad,1.0,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/salajka/62459b625801ad1229755db5,namešteno,na gas,Gradske lokacije,Gradske lokacije,Salajka
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dalmatinska/6245993cb484415dad522779,namešteno,centralno,Gradske lokacije,Telep,Dalmatinska
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/aranj-janosa/6245971ea7086122f218d6f3,namešteno,centralno,Gradske lokacije,Bulevar Evrope,Aranj Janoša
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Beograd,1.5,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/624578d38b69cb76140ce367,namešteno,etažno,Voždovac opština,Voždovac opština,Voždovac
Novi Sad,0.5,250,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/dalmatinska/6245993cb484415dad522779,namešteno,centralno,Gradske lokacije,Telep,Dalmatinska
Novi Sad,1.5,350,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/aranj-janosa/6245971ea7086122f218d6f3,namešteno,centralno,Gradske lokacije,Bulevar Evrope,Aranj Janoša
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Beograd,1.5,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/624578d38b69cb76140ce367,namešteno,etažno,Voždovac opština,Voždovac opština,Voždovac
Beograd,2.0,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/624578d28b69cb76140ce363,namešteno,etažno,Voždovac opština,Voždovac opština,Voždovac
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
Beograd,1.5,500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/624578d38b69cb76140ce367,namešteno,etažno,Voždovac opština,Voždovac opština,Voždovac
Beograd,2.0,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/vozdovac/624578d28b69cb76140ce363,namešteno,etažno,Voždovac opština,Voždovac opština,Voždovac
Beograd,1.5,450,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/blok-71/624578cf8b69cb76140ce358,namešteno,centralno,Novi Beograd,Novi Beograd,Blok 71
Beograd,2.0,450,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/zeleno-brdo/624578ce8b69cb76140ce353,namešteno,etažno,Zvezdara opština,Zvezdara opština,Zeleno Brdo
Beograd,2.0,480,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bulevar-nikole-tesle/624596eb0c2a770c606652fe,polunamešteno,centralno,Novi Beograd,Hotel YU,Bulevar Nikole Tesle
Subotica,1.0,120,https://www.4zida.rs/izdavanje/stanovi/subotica/oglas/puskinov-trg/6245934786d2574d9d5bd6e3,,centralno,Gradske lokacije,Centar 3,Puškinov Trg
Beograd,4.0,950,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/bogoljuba-cukica/6245933d7871d30a9b58d983,namešteno,centralno,Čukarica opština,Banovo Brdo,Bogoljuba Čukića
Beograd,4.5,1500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/macvanska/624592d1d04fa817c1607148,polunamešteno,etažno,Vračar,Hram Svetog Save,Mačvanska
Beograd,2.5,550,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/sumatovacka/62458de4ed357364e5467f7d,namešteno,centralno,Vračar,Hram Svetog Save,Sumatovacka
Beograd,3.0,1400,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dijane-budisavljevic/62458a1a53521b39bf78b817,namešteno,centralno,Savski Venac,Diplomatska Kolonija,Dijane Budisavljević
Niš,2.5,200,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nemanjica/6245859926807d2fdb433c83,namešteno,centralno,Gradske lokacije,Trošarina,Bulevar Nemanjića
Beograd,3.0,1200,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/stojana-protica/6245824366740a511b711de5,namešteno,,Vračar,Istočni Vračar,Stojana Protića
Beograd,1.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/kneza-milosa/6245824366740a511b711de0,namešteno,centralno,Savski Venac,Beograd na vodi,Kneza Miloša
Niš,2.5,180,https://www.4zida.rs/izdavanje/stanovi/nis/oglas/bulevar-nikole-tesle/624580980917f052687caa03,polunamešteno,centralno,Gradske lokacije,Naselje Stevan Sinđelić,Bulevar Nikole Tesle
Novi Sad,1.5,300,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/sajmiste/62457e447b424443020a9ad9,,centralno,Gradske lokacije,Gradske lokacije,Sajmište
Beograd,4.0,1300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/dedinje/62457e21d139820b7257d178,namešteno,,Savski Venac,Savski Venac,Dedinje
Novi Sad,0.5,150,https://www.4zida.rs/izdavanje/stanovi/novi-sad/oglas/djordja-niksica/62457b542a647816d901c613,namešteno,centralno,Gradske lokacije,Novo Naselje,Đorđa Nikšića
Beograd,2.0,600,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/studentski-trg/62457a6ead17b2059e25bf78,polunamešteno,etažno,Stari Grad opština,Beograd centar,Studentski Trg
Beograd,1.0,300,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/pariske-komune/6245796435710f41da3d4c63,,centralno,Novi Beograd,Blok 1 - Fontana,Pariske Komune
Beograd,5.0,2500,https://www.4zida.rs/izdavanje/stanovi/beograd/oglas/botanicka-basta/624578d38b69cb76140ce36b,polunamešteno,centralno,Palilula opština,Palilula opština,Botanička Bašta
